date,platform_id,brand_id,product_id,ad_spend,clicks,impressions
1/26/2026,MKP_1,B14,P10178,602.84,309,7747
1/26/2026,MKP_1,B17,P10004,388.56,57,2738
1/26/2026,MKP_1,B14,P10338,290.45,43,2222
1/26/2026,MKP_1,B05,P10062,192.56,26,1267
1/26/2026,MKP_1,B18,P10000,65.08,48,932
1/26/2026,MKP_1,B08,P10007,25.4,0,0
1/26/2026,MKP_1,B11,P10031,246.81,39,1985
1/26/2026,MKP_1,B14,P10079,693.72,97,6672
1/26/2026,MKP_1,B20,P10006,151.78,56,1139
1/26/2026,MKP_1,B06,P10275,696.99,137,7693
1/26/2026,MKP_1,B20,P10000,201.95,105,2163
1/26/2026,MKP_1,B01,P10114,656.87,58,4339
1/26/2026,MKP_1,B03,P10100,253.26,140,2898
1/26/2026,MKP_1,B05,P10000,12.12,0,56
1/26/2026,MKP_1,B19,P10003,45.03,17,536
1/26/2026,MKP_1,B05,P10001,61.02,25,727
1/26/2026,MKP_1,B18,P10001,177.63,25,1041
1/26/2026,MKP_1,B06,P10006,211.2,17,838
1/26/2026,MKP_1,B06,P10001,617.49,68,4756
1/26/2026,MKP_1,B02,P10078,1131.25,532,12889
1/26/2026,MKP_1,B13,P10003,43.1,10,226
1/26/2026,MKP_1,B01,P10235,2017.97,539,24013
1/26/2026,MKP_1,B07,P10003,89.48,22,778
1/26/2026,MKP_1,B04,P10004,412.99,52,4533
1/26/2026,MKP_1,B18,P10000,286.39,54,3794
1/26/2026,MKP_1,B09,P10038,951.6,199,10616
1/26/2026,MKP_1,B16,P10056,164.78,26,1407
1/26/2026,MKP_1,B02,P10001,235.89,57,2944
1/26/2026,MKP_1,B07,P10098,134.91,63,1694
1/26/2026,MKP_1,B09,P10001,22.55,20,240
1/26/2026,MKP_1,B06,P10003,169.83,26,1457
1/26/2026,MKP_1,B05,P10033,56.2,0,134
1/26/2026,MKP_1,B05,P10000,37.1,13,233
1/26/2026,MKP_1,B01,P10003,148.87,60,1457
1/26/2026,MKP_1,B09,P10006,609.41,360,8316
1/26/2026,MKP_1,B14,P10002,99.21,29,526
1/26/2026,MKP_1,B14,P10005,157.08,23,1037
1/26/2026,MKP_1,B19,P10020,51.79,12,524
1/26/2026,MKP_1,B17,P10115,33.92,9,461
1/26/2026,MKP_1,B12,P10000,227.92,60,2643
1/26/2026,MKP_1,B16,P10037,62.73,14,679
1/26/2026,MKP_1,B07,P10000,166.38,34,1647
1/26/2026,MKP_1,B07,P10000,593.15,311,6739
1/26/2026,MKP_1,B20,P10000,262.75,54,1444
1/26/2026,MKP_1,B20,P10000,176.07,36,1233
1/26/2026,MKP_1,B15,P10003,32.31,7,118
1/26/2026,MKP_1,B13,P10005,131.97,10,1431
1/26/2026,MKP_1,B18,P10205,518.97,172,4923
1/26/2026,MKP_1,B17,P10001,202.43,44,2234
1/26/2026,MKP_1,B15,P10007,148.2,39,701
1/26/2026,MKP_1,B18,P10000,360.66,39,2696
1/26/2026,MKP_1,B06,P10002,668.79,363,9088
1/26/2026,MKP_1,B11,P10035,221.5,39,931
1/26/2026,MKP_1,B13,P10333,407.49,88,2491
1/26/2026,MKP_1,B08,P10233,75.32,24,480
1/26/2026,MKP_1,B05,P10031,207.92,123,2567
1/26/2026,MKP_1,B07,P10019,27.09,9,637
1/26/2026,MKP_1,B13,P10272,343.7,104,4092
1/26/2026,MKP_1,B20,P10250,226.43,57,1502
1/26/2026,MKP_1,B19,P10001,953.21,207,6833
1/26/2026,MKP_1,B07,P10001,377.97,159,5040
1/26/2026,MKP_1,B06,P10007,174.89,57,1181
1/26/2026,MKP_1,B02,P10231,170.29,68,1956
1/26/2026,MKP_1,B19,P10000,310.08,106,3589
1/26/2026,MKP_1,B18,P10004,634.73,237,8116
1/26/2026,MKP_1,B10,P10000,149.14,105,2419
1/26/2026,MKP_1,B02,P10001,200.32,139,3011
1/26/2026,MKP_1,B11,P10004,698.39,470,9306
1/26/2026,MKP_1,B13,P10319,673.5,400,8715
1/26/2026,MKP_1,B10,P10012,101.54,49,1093
1/26/2026,MKP_1,B18,P10001,320.63,70,2787
1/26/2026,MKP_1,B04,P10027,255.93,98,3243
1/26/2026,MKP_1,B01,P10032,71.61,13,290
1/26/2026,MKP_1,B10,P10036,728.42,489,10007
1/26/2026,MKP_1,B17,P10021,528.93,89,6661
1/26/2026,MKP_1,B06,P10006,375.96,220,4828
1/26/2026,MKP_1,B10,P10007,202.59,36,1634
1/26/2026,MKP_1,B18,P10003,86.47,32,892
1/26/2026,MKP_1,B15,P10001,164.02,43,2416
1/26/2026,MKP_1,B11,P10018,230.71,150,3149
1/26/2026,MKP_1,B09,P10007,194.42,39,2007
1/26/2026,MKP_1,B19,P10231,205.55,120,2706
1/26/2026,MKP_1,B04,P10000,501.4,64,3353
1/26/2026,MKP_1,B18,P10015,75.21,38,893
1/26/2026,MKP_1,B13,P10013,215.57,42,1547
1/26/2026,MKP_1,B09,P10000,452.3,190,5494
1/26/2026,MKP_1,B11,P10642,894.51,99,6127
1/26/2026,MKP_1,B04,P10007,73.11,1,463
1/26/2026,MKP_1,B06,P10003,29.81,1,233
1/26/2026,MKP_1,B02,P10072,893.27,303,8459
1/26/2026,MKP_1,B13,P10069,76.16,49,848
1/26/2026,MKP_1,B01,P10696,693.19,110,6808
1/26/2026,MKP_1,B15,P10000,249.98,153,3129
1/26/2026,MKP_1,B19,P10210,61.89,7,405
1/26/2026,MKP_1,B15,P10001,156.06,24,1392
1/26/2026,MKP_1,B16,P10006,188.37,43,2187
1/26/2026,MKP_1,B10,P10001,379.38,151,3307
1/26/2026,MKP_1,B19,P10003,396.53,185,5026
1/26/2026,MKP_1,B14,P10010,498.06,137,6954
1/26/2026,MKP_1,B07,P10115,322.54,31,1905
1/26/2026,MKP_1,B03,P10003,178.59,66,2573
1/26/2026,MKP_1,B13,P10031,152.42,38,2235
1/26/2026,MKP_1,B09,P10025,216.77,117,2889
1/26/2026,MKP_1,B11,P10545,451.9,198,4200
1/26/2026,MKP_1,B03,P10026,725.76,323,8361
1/26/2026,MKP_1,B07,P10074,348.49,78,2045
1/26/2026,MKP_1,B13,P10001,214.09,18,1305
1/26/2026,MKP_1,B09,P10002,103.95,19,1013
1/26/2026,MKP_1,B15,P10015,200.35,73,1487
1/26/2026,MKP_1,B06,P10030,78.11,29,890
1/26/2026,MKP_1,B01,P10008,95.13,15,1169
1/26/2026,MKP_1,B13,P10004,344.24,177,4948
1/26/2026,MKP_1,B17,P10003,72.76,38,874
1/26/2026,MKP_1,B17,P10669,97.96,40,741
1/26/2026,MKP_1,B11,P10002,191.58,60,1730
1/26/2026,MKP_1,B07,P10115,178.4,16,1124
1/26/2026,MKP_1,B01,P10198,163.16,57,1884
1/26/2026,MKP_1,B17,P10663,685.8,334,8415
1/26/2026,MKP_1,B03,P10000,234.47,118,2609
1/26/2026,MKP_1,B01,P10202,532.98,123,6414
1/26/2026,MKP_1,B12,P10238,160.62,70,1436
1/26/2026,MKP_1,B16,P10000,216.86,84,1854
1/26/2026,MKP_1,B19,P10035,167.32,25,864
1/26/2026,MKP_1,B13,P10003,155.03,30,2002
1/26/2026,MKP_1,B14,P10002,230.33,47,1449
1/26/2026,MKP_1,B20,P10014,417.58,140,3258
1/26/2026,MKP_1,B14,P10279,797.1,286,9975
1/26/2026,MKP_1,B03,P10001,393.35,27,2539
1/26/2026,MKP_1,B10,P10000,65.43,3,468
1/26/2026,MKP_1,B01,P10002,26.73,11,366
1/26/2026,MKP_1,B20,P10041,433.82,38,2565
1/26/2026,MKP_1,B13,P10000,86.02,9,723
1/26/2026,MKP_1,B12,P10030,238.12,109,2465
1/26/2026,MKP_1,B18,P10035,275.28,26,2574
1/26/2026,MKP_1,B02,P10000,201.18,63,1499
1/26/2026,MKP_1,B05,P10012,233.99,75,2864
1/26/2026,MKP_1,B02,P10041,181.6,20,1553
1/26/2026,MKP_1,B02,P10128,628.13,129,5258
1/26/2026,MKP_1,B10,P10004,117.19,51,1174
1/26/2026,MKP_1,B18,P10001,678.72,134,3795
1/26/2026,MKP_1,B10,P10001,39.66,6,236
1/26/2026,MKP_1,B15,P10002,107.61,19,975
1/26/2026,MKP_1,B09,P10008,106.97,9,652
1/26/2026,MKP_1,B08,P10001,90.03,54,1248
1/26/2026,MKP_1,B10,P10011,872.58,167,9265
1/26/2026,MKP_1,B09,P10000,82.47,14,272
1/26/2026,MKP_1,B01,P10010,319.44,36,2036
1/26/2026,MKP_1,B19,P10018,1139.28,240,11472
1/26/2026,MKP_1,B10,P10001,303.01,61,1671
1/26/2026,MKP_1,B11,P10041,110.94,36,1169
1/26/2026,MKP_1,B11,P10000,427.55,231,4819
1/26/2026,MKP_1,B19,P10036,158.49,52,1791
1/26/2026,MKP_1,B08,P10002,123.18,49,1114
1/26/2026,MKP_1,B02,P10006,153.36,28,716
1/26/2026,MKP_1,B10,P10002,141.18,57,1369
1/26/2026,MKP_1,B05,P10000,375.82,33,2134
1/26/2026,MKP_1,B14,P10000,54.88,13,677
1/26/2026,MKP_1,B03,P10004,203.02,43,1201
1/26/2026,MKP_1,B08,P10000,161.15,48,1056
1/26/2026,MKP_1,B08,P10011,1451.75,712,19229
1/26/2026,MKP_1,B01,P10030,548.26,283,6513
1/26/2026,MKP_1,B12,P10372,69.91,41,1055
1/26/2026,MKP_1,B20,P10000,643.45,333,8330
1/26/2026,MKP_1,B18,P10008,185.97,51,1990
1/26/2026,MKP_1,B14,P10000,118.79,34,902
1/26/2026,MKP_1,B02,P10054,68.53,20,615
1/26/2026,MKP_1,B17,P10000,188.83,99,2254
1/26/2026,MKP_1,B06,P10007,123.39,25,834
1/26/2026,MKP_1,B10,P10000,33.75,21,566
1/26/2026,MKP_1,B18,P10000,54.28,25,573
1/26/2026,MKP_1,B09,P10001,21.85,6,349
1/26/2026,MKP_1,B19,P10000,226.68,146,3124
1/26/2026,MKP_1,B09,P10009,91.96,20,690
1/26/2026,MKP_1,B05,P10009,185.83,35,1312
1/26/2026,MKP_1,B12,P10121,146.65,11,1234
1/26/2026,MKP_1,B02,P10000,537.85,223,5330
1/26/2026,MKP_1,B09,P10007,224.68,86,2149
1/26/2026,MKP_1,B10,P10061,324.83,70,2283
1/26/2026,MKP_1,B08,P10024,200.8,70,1597
1/26/2026,MKP_1,B05,P10004,59.89,14,710
1/26/2026,MKP_1,B14,P10000,24.39,0,155
1/26/2026,MKP_1,B10,P10040,1944.08,555,19070
1/26/2026,MKP_1,B18,P10011,876.32,84,5616
1/26/2026,MKP_1,B08,P10303,261.16,77,1660
1/26/2026,MKP_1,B02,P10330,154.42,85,1919
1/26/2026,MKP_1,B02,P10008,171.89,48,1646
1/26/2026,MKP_1,B07,P10004,436.82,175,4776
1/26/2026,MKP_1,B07,P10135,159.24,62,1677
1/26/2026,MKP_1,B03,P10010,87.88,34,1044
1/26/2026,MKP_1,B16,P10004,209.45,58,2628
1/26/2026,MKP_1,B04,P10000,321.41,17,1709
1/26/2026,MKP_1,B02,P10113,88.5,19,1014
1/26/2026,MKP_1,B06,P10031,472.13,142,3290
1/26/2026,MKP_1,B19,P10081,714.02,202,5590
1/26/2026,MKP_1,B14,P10004,400.73,24,2211
1/26/2026,MKP_1,B20,P10002,198.3,113,2504
1/26/2026,MKP_1,B18,P10106,1182.13,232,6045
1/26/2026,MKP_1,B08,P10000,109.87,36,1161
1/26/2026,MKP_1,B15,P10000,135.93,59,1319
1/26/2026,MKP_1,B12,P10056,204.21,51,2930
1/26/2026,MKP_1,B03,P10000,528.59,67,5409
1/26/2026,MKP_1,B05,P10000,250.51,36,1760
1/26/2026,MKP_1,B17,P10000,7.51,9,64
1/26/2026,MKP_1,B09,P10003,312.02,186,4498
1/26/2026,MKP_1,B04,P10001,121.98,55,1483
1/26/2026,MKP_1,B04,P10483,115.24,32,879
1/26/2026,MKP_1,B02,P10227,41.12,4,492
1/26/2026,MKP_1,B20,P10012,345.36,108,3337
1/26/2026,MKP_1,B08,P10004,419.88,116,3146
1/26/2026,MKP_1,B14,P10096,303.37,78,3912
1/26/2026,MKP_1,B20,P10067,746.2,453,9359
1/26/2026,MKP_1,B04,P10001,34.1,0,25
1/26/2026,MKP_1,B12,P10000,191.96,42,1670
1/26/2026,MKP_1,B02,P10128,927.57,128,8114
1/26/2026,MKP_1,B02,P10000,392.21,133,3075
1/26/2026,MKP_1,B05,P10077,454.82,80,3347
1/26/2026,MKP_1,B09,P10000,360.52,42,2116
1/26/2026,MKP_1,B20,P10053,1649.4,418,8720
1/26/2026,MKP_1,B14,P10007,134.25,19,633
1/26/2026,MKP_1,B15,P10007,309.5,39,2085
1/26/2026,MKP_1,B08,P10004,376.38,139,4770
1/26/2026,MKP_1,B09,P10001,170.15,102,2146
1/26/2026,MKP_1,B13,P10000,408.66,96,4811
1/26/2026,MKP_1,B03,P10599,215.59,89,1901
1/26/2026,MKP_1,B11,P10026,2756.99,1027,26215
1/26/2026,MKP_1,B07,P10259,225.43,39,1258
1/26/2026,MKP_1,B17,P10066,44.58,30,689
1/26/2026,MKP_1,B03,P10033,547.84,139,4222
1/26/2026,MKP_1,B12,P10033,425.02,164,6092
1/26/2026,MKP_1,B19,P10276,191.61,16,1498
1/26/2026,MKP_1,B04,P10022,402.76,47,4371
1/26/2026,MKP_1,B13,P10124,270.94,101,2691
1/26/2026,MKP_1,B07,P10001,252.54,62,1665
1/26/2026,MKP_1,B03,P10000,207.04,21,1858
1/26/2026,MKP_1,B17,P10002,227.5,58,2913
1/26/2026,MKP_1,B09,P10038,1518.8,402,21230
1/26/2026,MKP_1,B09,P10043,319.21,46,3447
1/26/2026,MKP_1,B05,P10004,158.74,44,1639
1/26/2026,MKP_1,B04,P10003,326.51,59,2239
1/26/2026,MKP_1,B04,P10000,366.35,45,2050
1/26/2026,MKP_1,B13,P10011,162.18,53,1768
1/26/2026,MKP_1,B13,P10014,1277.61,586,16841
1/26/2026,MKP_1,B06,P10000,231.15,30,2061
1/26/2026,MKP_1,B12,P10036,206.49,97,1955
1/26/2026,MKP_1,B02,P10069,710,101,7322
1/26/2026,MKP_1,B14,P10010,134.33,29,1176
1/26/2026,MKP_1,B17,P10019,274.91,90,2984
1/26/2026,MKP_1,B16,P10004,833.38,321,7316
1/26/2026,MKP_1,B05,P10027,247.51,90,2424
1/26/2026,MKP_1,B02,P10001,405.14,82,2825
1/26/2026,MKP_1,B03,P10010,198.34,47,1742
1/26/2026,MKP_1,B01,P10001,171.25,53,2034
1/26/2026,MKP_1,B06,P10006,77.88,27,723
1/26/2026,MKP_1,B17,P10006,204.25,88,2368
1/26/2026,MKP_1,B04,P10155,82.23,2,218
1/26/2026,MKP_1,B12,P10000,362.49,60,2075
1/26/2026,MKP_1,B19,P10000,152.42,22,1260
1/26/2026,MKP_1,B18,P10417,57.53,16,329
1/26/2026,MKP_1,B14,P10004,180.75,20,1547
1/26/2026,MKP_1,B17,P10019,242.25,55,2407
1/26/2026,MKP_1,B10,P10001,349.58,51,1815
1/26/2026,MKP_1,B09,P10002,490.22,220,5606
1/26/2026,MKP_1,B03,P10011,1410.04,359,9171
1/26/2026,MKP_1,B10,P10001,106.13,53,1030
1/26/2026,MKP_1,B12,P10004,334.29,89,2945
1/26/2026,MKP_1,B04,P10000,310.29,53,3609
1/26/2026,MKP_1,B07,P10043,97.69,65,1190
1/26/2026,MKP_1,B09,P10002,83.66,0,405
1/26/2026,MKP_1,B06,P10092,343.51,154,4314
1/26/2026,MKP_1,B03,P10133,108.97,26,591
1/26/2026,MKP_1,B19,P10004,995.72,258,12607
1/26/2026,MKP_1,B12,P10257,38.63,9,396
1/26/2026,MKP_1,B20,P10001,33.87,0,140
1/26/2026,MKP_1,B08,P10000,197.74,77,2079
1/26/2026,MKP_1,B19,P10003,118.7,47,967
1/26/2026,MKP_1,B20,P10001,240.88,134,2581
1/26/2026,MKP_1,B08,P10013,589.25,118,3678
1/26/2026,MKP_1,B04,P10000,897.28,398,9241
1/26/2026,MKP_1,B02,P10015,79.88,31,855
1/26/2026,MKP_1,B08,P10001,374.46,93,3935
1/26/2026,MKP_1,B07,P10629,233.63,46,1143
1/26/2026,MKP_1,B05,P10308,88.14,55,1108
1/26/2026,MKP_1,B08,P10003,57.08,29,884
1/26/2026,MKP_1,B16,P10000,310.73,115,2769
1/26/2026,MKP_1,B19,P10014,680.47,123,3658
1/26/2026,MKP_1,B16,P10014,393.33,171,4244
1/26/2026,MKP_1,B16,P10001,205.32,34,1404
1/26/2026,MKP_1,B01,P10060,306.54,95,3148
1/26/2026,MKP_1,B13,P10013,254.58,33,3127
1/26/2026,MKP_1,B04,P10000,40.49,5,284
1/26/2026,MKP_1,B13,P10004,210.97,73,1756
1/26/2026,MKP_1,B09,P10098,414.96,90,5403
1/26/2026,MKP_1,B13,P10051,480.18,132,4563
1/26/2026,MKP_1,B17,P10000,281.34,149,3076
1/26/2026,MKP_1,B11,P10001,163.02,49,1735
1/26/2026,MKP_1,B04,P10001,340.07,118,4930
1/26/2026,MKP_1,B18,P10166,307.29,140,3429
1/26/2026,MKP_1,B17,P10021,437.87,74,4521
1/26/2026,MKP_1,B07,P10111,855.2,262,6702
1/26/2026,MKP_1,B10,P10000,327.81,49,2070
1/26/2026,MKP_1,B03,P10023,312.48,45,1729
1/26/2026,MKP_1,B07,P10658,544.32,168,5421
1/26/2026,MKP_1,B17,P10007,78.25,24,455
1/26/2026,MKP_1,B17,P10014,812.97,427,9716
1/26/2026,MKP_1,B17,P10003,170.95,33,1841
1/26/2026,MKP_1,B19,P10007,413.82,103,5189
1/26/2026,MKP_1,B15,P10002,208.68,33,2532
1/26/2026,MKP_1,B16,P10004,310.64,145,4118
1/26/2026,MKP_1,B16,P10021,205.76,19,1229
1/26/2026,MKP_1,B07,P10000,304.1,58,1397
1/26/2026,MKP_1,B10,P10669,236.48,62,3191
1/26/2026,MKP_1,B12,P10002,142.63,81,2036
1/26/2026,MKP_1,B20,P10000,225.97,44,1071
1/26/2026,MKP_1,B20,P10000,247.5,68,3013
1/26/2026,MKP_1,B15,P10004,395.44,110,2791
1/26/2026,MKP_1,B07,P10595,561.53,110,3978
1/26/2026,MKP_1,B13,P10015,422.73,134,2752
1/26/2026,MKP_1,B18,P10414,456.31,141,4733
1/26/2026,MKP_1,B13,P10000,648.16,101,4845
1/26/2026,MKP_1,B15,P10377,156.86,68,1901
1/26/2026,MKP_1,B12,P10001,284.32,48,2119
1/26/2026,MKP_1,B07,P10004,744.1,75,4082
1/26/2026,MKP_1,B10,P10000,503.78,143,3844
1/26/2026,MKP_1,B03,P10026,1381.45,834,18472
1/26/2026,MKP_1,B06,P10000,141.43,22,1071
1/26/2026,MKP_1,B18,P10002,541.61,70,2452
1/26/2026,MKP_1,B15,P10007,311.17,83,2690
1/26/2026,MKP_1,B07,P10024,134.57,12,1157
1/26/2026,MKP_1,B20,P10013,202.68,22,1402
1/26/2026,MKP_1,B06,P10001,557.41,138,6596
1/26/2026,MKP_1,B16,P10097,79.17,12,493
1/26/2026,MKP_1,B15,P10002,302.05,43,2795
1/26/2026,MKP_1,B08,P10002,375.85,80,3384
1/26/2026,MKP_1,B14,P10028,930.86,359,10450
1/26/2026,MKP_1,B17,P10124,83.04,18,541
1/26/2026,MKP_1,B14,P10000,478.76,182,5433
1/26/2026,MKP_1,B15,P10000,461.36,153,5306
1/26/2026,MKP_1,B20,P10049,82.65,49,1019
1/26/2026,MKP_1,B08,P10255,135.87,17,752
1/26/2026,MKP_1,B15,P10005,185.03,61,1763
1/26/2026,MKP_1,B08,P10001,110.65,17,896
1/26/2026,MKP_1,B17,P10001,227.75,25,2197
1/26/2026,MKP_1,B07,P10000,260.48,47,2046
1/26/2026,MKP_1,B01,P10012,71.54,10,493
1/26/2026,MKP_1,B10,P10335,84.44,26,1069
1/26/2026,MKP_1,B14,P10617,579.98,178,5770
1/26/2026,MKP_1,B11,P10000,69.33,14,530
1/26/2026,MKP_1,B20,P10057,696.18,162,5173
1/26/2026,MKP_1,B13,P10001,83.56,15,624
1/26/2026,MKP_1,B19,P10004,104.33,56,1336
1/26/2026,MKP_1,B19,P10099,605.57,52,3598
1/26/2026,MKP_1,B20,P10007,180.96,100,2223
1/26/2026,MKP_1,B04,P10000,360.66,82,4922
1/26/2026,MKP_1,B05,P10012,290.8,108,2467
1/26/2026,MKP_1,B14,P10002,312.01,34,1453
1/26/2026,MKP_1,B08,P10038,275.76,71,3236
1/26/2026,MKP_1,B11,P10001,358.68,72,2916
1/26/2026,MKP_1,B03,P10010,158.41,46,2065
1/26/2026,MKP_1,B07,P10000,60.15,28,787
1/26/2026,MKP_1,B01,P10023,1354.13,239,13067
1/26/2026,MKP_1,B08,P10115,151.22,31,1293
1/26/2026,MKP_1,B03,P10006,115.11,30,914
1/26/2026,MKP_1,B15,P10005,372.58,119,2809
1/26/2026,MKP_1,B14,P10004,539.46,123,5526
1/26/2026,MKP_1,B05,P10000,149.83,22,1407
1/26/2026,MKP_1,B04,P10002,163,47,2249
1/26/2026,MKP_1,B14,P10011,595.82,71,4878
1/26/2026,MKP_1,B07,P10000,336.91,63,3791
1/26/2026,MKP_1,B12,P10067,478.53,186,4352
1/26/2026,MKP_1,B10,P10023,1372.96,226,13687
1/26/2026,MKP_1,B02,P10001,69.14,44,899
1/26/2026,MKP_1,B20,P10003,321.7,124,3040
1/26/2026,MKP_1,B14,P10078,168.32,38,1066
1/26/2026,MKP_1,B05,P10014,333.71,60,3596
1/26/2026,MKP_1,B08,P10000,102.37,13,714
1/26/2026,MKP_1,B05,P10162,41.51,11,329
1/26/2026,MKP_1,B10,P10036,486.66,206,4671
1/26/2026,MKP_1,B20,P10000,31.15,0,302
1/26/2026,MKP_1,B03,P10021,74.27,20,623
1/26/2026,MKP_1,B18,P10000,220.58,97,2702
1/26/2026,MKP_1,B02,P10005,49.75,16,550
1/26/2026,MKP_1,B02,P10179,577.55,85,7258
1/26/2026,MKP_1,B09,P10492,116.25,23,715
1/26/2026,MKP_1,B16,P10014,175.43,108,2272
1/27/2026,MKP_1,B15,P10048,80.26,28,837
1/27/2026,MKP_1,B06,P10019,95.88,61,1483
1/27/2026,MKP_1,B10,P10020,81.97,34,840
1/27/2026,MKP_1,B15,P10144,882.83,259,7094
1/27/2026,MKP_1,B16,P10123,73.94,0,0
1/27/2026,MKP_1,B05,P10001,381.94,76,3948
1/27/2026,MKP_1,B20,P10002,195.32,45,1788
1/27/2026,MKP_1,B09,P10001,133.78,10,875
1/27/2026,MKP_1,B15,P10196,1246.95,271,9378
1/27/2026,MKP_1,B04,P10002,92.86,9,560
1/27/2026,MKP_1,B17,P10031,145.56,4,737
1/27/2026,MKP_1,B10,P10019,80.4,13,724
1/27/2026,MKP_1,B04,P10006,197.99,46,1788
1/27/2026,MKP_1,B01,P10114,515.22,191,4910
1/27/2026,MKP_1,B03,P10000,224.52,103,3344
1/27/2026,MKP_1,B08,P10000,420.63,154,3929
1/27/2026,MKP_1,B18,P10012,25.02,10,77
1/27/2026,MKP_1,B03,P10010,134.38,42,1479
1/27/2026,MKP_1,B11,P10011,305.18,126,3412
1/27/2026,MKP_1,B03,P10002,376.99,46,1973
1/27/2026,MKP_1,B06,P10000,88.38,15,520
1/27/2026,MKP_1,B07,P10003,125.26,30,662
1/27/2026,MKP_1,B06,P10094,95.02,68,1586
1/27/2026,MKP_1,B05,P10180,870.69,196,7913
1/27/2026,MKP_1,B04,P10002,24.53,4,6
1/27/2026,MKP_1,B15,P10000,226.57,17,1615
1/27/2026,MKP_1,B16,P10000,199.41,57,1165
1/27/2026,MKP_1,B17,P10002,81.33,9,574
1/27/2026,MKP_1,B01,P10032,169.46,57,1509
1/27/2026,MKP_1,B16,P10047,134.78,21,1051
1/27/2026,MKP_1,B18,P10001,111.41,23,1049
1/27/2026,MKP_1,B14,P10006,313.47,92,1922
1/27/2026,MKP_1,B03,P10000,127.5,42,1617
1/27/2026,MKP_1,B06,P10003,102.18,47,1387
1/27/2026,MKP_1,B18,P10025,70.53,28,725
1/27/2026,MKP_1,B06,P10003,125.53,89,1854
1/27/2026,MKP_1,B07,P10102,256.84,37,2187
1/27/2026,MKP_1,B11,P10007,131.04,12,748
1/27/2026,MKP_1,B16,P10000,52.48,17,129
1/27/2026,MKP_1,B18,P10487,343.72,156,4235
1/27/2026,MKP_1,B16,P10010,202.92,95,2254
1/27/2026,MKP_1,B06,P10002,895.25,485,12249
1/27/2026,MKP_1,B04,P10012,41.27,18,805
1/27/2026,MKP_1,B16,P10344,104.43,15,1013
1/27/2026,MKP_1,B01,P10011,440.29,137,3156
1/27/2026,MKP_1,B15,P10014,265.81,66,2193
1/27/2026,MKP_1,B02,P10031,202.26,53,1026
1/27/2026,MKP_1,B01,P10095,791.85,143,4639
1/27/2026,MKP_1,B01,P10002,173.75,21,1218
1/27/2026,MKP_1,B09,P10000,75.2,19,651
1/27/2026,MKP_1,B08,P10333,300.09,103,2193
1/27/2026,MKP_1,B11,P10001,157.71,45,1358
1/27/2026,MKP_1,B15,P10382,63.18,2,167
1/27/2026,MKP_1,B17,P10000,88.55,36,763
1/27/2026,MKP_1,B05,P10000,196.9,16,1912
1/27/2026,MKP_1,B13,P10042,246.93,65,2981
1/27/2026,MKP_1,B03,P10446,83.14,31,763
1/27/2026,MKP_1,B08,P10467,211.47,71,2352
1/27/2026,MKP_1,B10,P10012,137.55,68,1390
1/27/2026,MKP_1,B04,P10061,194.3,72,2616
1/27/2026,MKP_1,B18,P10004,241.21,52,1439
1/27/2026,MKP_1,B10,P10000,661.11,207,5383
1/27/2026,MKP_1,B07,P10039,264.01,61,1463
1/27/2026,MKP_1,B12,P10001,320.11,94,2058
1/27/2026,MKP_1,B09,P10013,32.07,7,383
1/27/2026,MKP_1,B20,P10000,172.42,26,2214
1/27/2026,MKP_1,B02,P10012,97.37,57,1516
1/27/2026,MKP_1,B01,P10001,207.55,73,1870
1/27/2026,MKP_1,B11,P10002,284.82,55,2009
1/27/2026,MKP_1,B16,P10000,94.1,49,1057
1/27/2026,MKP_1,B13,P10069,573.38,102,4307
1/27/2026,MKP_1,B05,P10025,386.48,110,2588
1/27/2026,MKP_1,B01,P10182,2385.2,786,27075
1/27/2026,MKP_1,B05,P10001,115.15,24,1277
1/27/2026,MKP_1,B10,P10016,229.77,99,2166
1/27/2026,MKP_1,B02,P10000,253.27,145,3355
1/27/2026,MKP_1,B06,P10058,361.91,137,5140
1/27/2026,MKP_1,B10,P10000,138.96,26,1127
1/27/2026,MKP_1,B08,P10039,316.04,146,3087
1/27/2026,MKP_1,B07,P10000,262.27,39,1883
1/27/2026,MKP_1,B14,P10001,193.36,55,1251
1/27/2026,MKP_1,B08,P10000,67.24,18,535
1/27/2026,MKP_1,B16,P10150,74.59,28,489
1/27/2026,MKP_1,B11,P10000,44.83,2,209
1/27/2026,MKP_1,B05,P10032,64.91,0,265
1/27/2026,MKP_1,B06,P10260,123.56,16,1155
1/27/2026,MKP_1,B13,P10003,397.39,123,3103
1/27/2026,MKP_1,B17,P10140,697.98,170,5326
1/27/2026,MKP_1,B10,P10082,405.62,260,5614
1/27/2026,MKP_1,B15,P10088,127.1,62,1418
1/27/2026,MKP_1,B12,P10025,654.33,254,8428
1/27/2026,MKP_1,B01,P10004,213.51,26,957
1/27/2026,MKP_1,B10,P10009,314.86,77,2264
1/27/2026,MKP_1,B03,P10019,392.22,88,3440
1/27/2026,MKP_1,B16,P10562,239.29,86,3293
1/27/2026,MKP_1,B12,P10006,28.8,21,400
1/27/2026,MKP_1,B18,P10000,93.85,40,1246
1/27/2026,MKP_1,B06,P10000,252.28,18,2166
1/27/2026,MKP_1,B14,P10084,329.74,34,2723
1/27/2026,MKP_1,B05,P10002,88.01,26,953
1/27/2026,MKP_1,B14,P10093,295.73,103,2785
