date,platform_id,brand_id,product_id,units_sold,revenue
1/26/2026,MKP_1,B10,P10040,11,9510.95
1/26/2026,MKP_1,B01,P10003,14,3130.63
1/26/2026,MKP_1,B02,P10000,9,1232.67
1/26/2026,MKP_1,B11,P10000,14,1334.57
1/26/2026,MKP_1,B07,P10595,21,3995.12
1/26/2026,MKP_1,B17,P10663,9,4094.99
1/26/2026,MKP_1,B09,P10007,9,2511.39
1/26/2026,MKP_1,B03,P10010,8,1872.72
1/26/2026,MKP_1,B08,P10038,10,5100.37
1/26/2026,MKP_1,B02,P10006,12,1429.44
1/26/2026,MKP_1,B05,P10004,4,2354.35
1/26/2026,MKP_1,B10,P10036,16,3875.67
1/26/2026,MKP_1,B15,P10007,9,1499.63
1/26/2026,MKP_1,B04,P10652,2,5835.4
1/26/2026,MKP_1,B05,P10000,12,1300.95
1/26/2026,MKP_1,B07,P10115,13,2219.56
1/26/2026,MKP_1,B01,P10030,21,3996.24
1/26/2026,MKP_1,B14,P10002,8,1437.22
1/26/2026,MKP_1,B12,P10512,9,908.52
1/26/2026,MKP_1,B16,P10063,12,2867.59
1/26/2026,MKP_1,B18,P10004,14,7247.41
1/26/2026,MKP_1,B10,P10007,17,2746.59
1/26/2026,MKP_1,B17,P10021,27,4311.67
1/26/2026,MKP_1,B20,P10000,12,2059.83
1/26/2026,MKP_1,B14,P10279,6,6019.33
1/26/2026,MKP_1,B02,P10128,12,5501.25
1/26/2026,MKP_1,B03,P10010,11,1238
1/26/2026,MKP_1,B08,P10233,2,1082.65
1/26/2026,MKP_1,B06,P10001,17,3883.29
1/26/2026,MKP_1,B17,P10001,9,2114.95
1/26/2026,MKP_1,B10,P10061,18,3913.46
1/26/2026,MKP_1,B13,P10013,6,3049.07
1/26/2026,MKP_1,B17,P10019,11,1822.34
1/26/2026,MKP_1,B20,P10001,4,1114.59
1/26/2026,MKP_1,B04,P10001,7,575.87
1/26/2026,MKP_1,B18,P10001,7,1079.56
1/26/2026,MKP_1,B09,P10038,8,6765.58
1/26/2026,MKP_1,B12,P10121,0,0
1/26/2026,MKP_1,B02,P10006,12,1546.27
1/26/2026,MKP_1,B01,P10202,8,2957.52
1/26/2026,MKP_1,B20,P10053,6,6301.77
1/26/2026,MKP_1,B08,P10002,12,2132.52
1/26/2026,MKP_1,B02,P10000,12,3049.43
1/26/2026,MKP_1,B14,P10617,25,4565.38
1/26/2026,MKP_1,B13,P10001,0,0
1/26/2026,MKP_1,B02,P10001,9,1117.47
1/26/2026,MKP_1,B14,P10022,2,1810.25
1/26/2026,MKP_1,B02,P10015,11,1274.05
1/26/2026,MKP_1,B20,P10000,16,2038.59
1/26/2026,MKP_1,B12,P10036,9,1844.98
1/26/2026,MKP_1,B04,P10161,9,1055.01
1/26/2026,MKP_1,B03,P10007,5,584.8
1/26/2026,MKP_1,B12,P10512,9,937.21
1/26/2026,MKP_1,B02,P10069,5,3748.37
1/26/2026,MKP_1,B16,P10001,10,1084.46
1/26/2026,MKP_1,B12,P10000,14,1592.09
1/26/2026,MKP_1,B09,P10025,17,2096.65
1/26/2026,MKP_1,B07,P10041,8,6731.34
1/26/2026,MKP_1,B14,P10007,5,986.08
1/26/2026,MKP_1,B13,P10203,4,2104.66
1/26/2026,MKP_1,B19,P10035,7,1363.07
1/26/2026,MKP_1,B02,P10072,14,8049.48
1/26/2026,MKP_1,B08,P10000,11,1343.77
1/26/2026,MKP_1,B14,P10002,12,1080.18
1/26/2026,MKP_1,B14,P10004,7,4336.61
1/26/2026,MKP_1,B04,P10652,3,6126.4
1/26/2026,MKP_1,B01,P10114,2,3409.62
1/26/2026,MKP_1,B15,P10001,20,2171.89
1/26/2026,MKP_1,B16,P10002,9,1522.77
1/26/2026,MKP_1,B10,P10000,9,1108.49
1/26/2026,MKP_1,B13,P10124,3,2037.67
1/26/2026,MKP_1,B07,P10002,13,1462.7
1/26/2026,MKP_1,B14,P10279,6,5731.45
1/26/2026,MKP_1,B14,P10164,1,1322.52
1/26/2026,MKP_1,B02,P10001,11,2217.69
1/26/2026,MKP_1,B14,P10004,6,2203.42
1/26/2026,MKP_1,B01,P10198,3,1042.65
1/26/2026,MKP_1,B04,P10483,4,702.01
1/26/2026,MKP_1,B10,P10000,10,1384.12
1/26/2026,MKP_1,B18,P10351,7,14942.59
1/26/2026,MKP_1,B19,P10000,15,2664.28
1/26/2026,MKP_1,B17,P10001,17,1927.08
1/26/2026,MKP_1,B17,P10000,0,0
1/26/2026,MKP_1,B09,P10009,7,1505.06
1/26/2026,MKP_1,B16,P10004,7,2942.41
1/26/2026,MKP_1,B13,P10000,2,488.65
1/26/2026,MKP_1,B07,P10439,14,2095.35
1/26/2026,MKP_1,B01,P10008,3,553.67
1/26/2026,MKP_1,B10,P10004,0,0
1/26/2026,MKP_1,B19,P10231,14,3561.39
1/26/2026,MKP_1,B07,P10024,15,1718.99
1/26/2026,MKP_1,B17,P10213,5,2557.98
1/26/2026,MKP_1,B02,P10227,5,1461.14
1/26/2026,MKP_1,B13,P10141,3,3295.04
1/26/2026,MKP_1,B19,P10276,15,1550.07
1/26/2026,MKP_1,B20,P10041,6,2022.97
1/26/2026,MKP_1,B01,P10060,16,2141.84
1/26/2026,MKP_1,B16,P10000,11,1921.79
1/26/2026,MKP_1,B05,P10013,4,2272.29
1/26/2026,MKP_1,B09,P10001,0,0
1/26/2026,MKP_1,B12,P10257,9,1116.59
1/26/2026,MKP_1,B13,P10011,3,7486.68
1/26/2026,MKP_1,B19,P10081,7,14662.81
1/26/2026,MKP_1,B09,P10002,6,1055.74
1/26/2026,MKP_1,B08,P10303,10,2688.95
1/26/2026,MKP_1,B15,P10377,1,1136.62
1/26/2026,MKP_1,B11,P10000,21,5344.46
1/26/2026,MKP_1,B07,P10043,7,942.58
1/26/2026,MKP_1,B20,P10000,13,3155.89
1/26/2026,MKP_1,B02,P10001,12,2819.48
1/26/2026,MKP_1,B07,P10021,11,2405.44
1/26/2026,MKP_1,B08,P10000,8,690.79
1/26/2026,MKP_1,B05,P10033,0,0
1/26/2026,MKP_1,B05,P10000,16,2416.28
1/26/2026,MKP_1,B07,P10019,2,269.61
1/26/2026,MKP_1,B17,P10162,0,0
1/26/2026,MKP_1,B15,P10019,8,1480.29
1/26/2026,MKP_1,B13,P10001,12,1320.52
1/26/2026,MKP_1,B05,P10000,10,1342.12
1/26/2026,MKP_1,B09,P10000,4,1103.18
1/26/2026,MKP_1,B07,P10117,8,1345.99
1/26/2026,MKP_1,B18,P10106,4,7760.23
1/26/2026,MKP_1,B07,P10135,0,0
1/26/2026,MKP_1,B04,P10000,9,1797.19
1/26/2026,MKP_1,B04,P10021,4,392.59
1/26/2026,MKP_1,B12,P10038,6,2761.31
1/26/2026,MKP_1,B18,P10002,17,2655.01
1/26/2026,MKP_1,B19,P10002,19,3273.36
1/26/2026,MKP_1,B01,P10000,15,1776.86
1/26/2026,MKP_1,B11,P10010,0,0
1/26/2026,MKP_1,B04,P10008,7,1799.12
1/26/2026,MKP_1,B05,P10000,16,2496.07
1/26/2026,MKP_1,B07,P10629,5,3279.49
1/26/2026,MKP_1,B16,P10000,6,1064.61
1/26/2026,MKP_1,B07,P10001,11,1711.84
1/26/2026,MKP_1,B15,P10001,7,606.04
1/26/2026,MKP_1,B02,P10128,10,5114.1
1/26/2026,MKP_1,B12,P10056,5,1074.75
1/26/2026,MKP_1,B11,P10028,9,2365.13
1/26/2026,MKP_1,B10,P10001,9,1922.63
1/26/2026,MKP_1,B12,P10007,12,1380.77
1/26/2026,MKP_1,B10,P10057,2,646.04
1/26/2026,MKP_1,B19,P10014,9,3372.4
1/26/2026,MKP_1,B19,P10003,8,625.61
1/26/2026,MKP_1,B04,P10005,13,1593.26
1/26/2026,MKP_1,B14,P10421,0,0
1/26/2026,MKP_1,B01,P10068,3,791.84
1/26/2026,MKP_1,B17,P10003,4,623.01
1/26/2026,MKP_1,B13,P10001,6,1158.4
1/26/2026,MKP_1,B02,P10113,9,1572.05
1/26/2026,MKP_1,B12,P10011,3,7808.79
1/26/2026,MKP_1,B10,P10669,7,2678.43
1/26/2026,MKP_1,B13,P10272,8,2118.96
1/26/2026,MKP_1,B13,P10004,9,2357.43
1/26/2026,MKP_1,B11,P10000,4,720.38
1/26/2026,MKP_1,B16,P10097,0,0
1/26/2026,MKP_1,B16,P10000,6,1103.6
1/26/2026,MKP_1,B13,P10000,21,4936.92
1/26/2026,MKP_1,B12,P10033,2,2044.25
1/26/2026,MKP_1,B09,P10098,13,3010.93
1/26/2026,MKP_1,B04,P10001,12,926.28
1/26/2026,MKP_1,B11,P10026,7,17937.54
1/26/2026,MKP_1,B14,P10079,24,3885.03
1/26/2026,MKP_1,B03,P10001,14,2817.99
1/26/2026,MKP_1,B05,P10000,10,1009.69
1/26/2026,MKP_1,B18,P10000,6,1146.68
1/26/2026,MKP_1,B08,P10001,12,1052.14
1/26/2026,MKP_1,B19,P10344,4,749.23
1/26/2026,MKP_1,B11,P10010,6,1070.45
1/26/2026,MKP_1,B11,P10545,13,3211.74
1/26/2026,MKP_1,B15,P10000,13,2599.29
1/26/2026,MKP_1,B04,P10155,9,1360.4
1/26/2026,MKP_1,B19,P10036,8,1043.51
1/26/2026,MKP_1,B19,P10014,9,6465.04
1/26/2026,MKP_1,B02,P10179,9,6378.37
1/26/2026,MKP_1,B01,P10020,21,2238.63
1/26/2026,MKP_1,B16,P10004,8,5534.01
1/26/2026,MKP_1,B13,P10003,5,879.26
1/26/2026,MKP_1,B13,P10000,0,0
1/26/2026,MKP_1,B13,P10333,15,2620.72
1/26/2026,MKP_1,B09,P10002,24,2153.59
1/26/2026,MKP_1,B06,P10004,4,2272.55
1/26/2026,MKP_1,B17,P10669,5,1400.78
1/26/2026,MKP_1,B12,P10150,11,6688.76
1/26/2026,MKP_1,B06,P10006,0,0
1/26/2026,MKP_1,B06,P10002,16,3092.54
1/26/2026,MKP_1,B17,P10005,15,2433.71
1/26/2026,MKP_1,B15,P10000,7,1149.2
1/26/2026,MKP_1,B16,P10001,8,1280.61
1/26/2026,MKP_1,B04,P10004,4,2264.9
1/26/2026,MKP_1,B18,P10424,3,600.19
1/26/2026,MKP_1,B16,P10001,9,1752.03
1/26/2026,MKP_1,B06,P10275,3,4579.51
1/26/2026,MKP_1,B15,P10004,6,3594.91
1/26/2026,MKP_1,B02,P10002,15,2574.89
1/26/2026,MKP_1,B01,P10696,18,4404.16
1/26/2026,MKP_1,B15,P10002,8,1019.8
1/26/2026,MKP_1,B19,P10003,9,2120.89
1/26/2026,MKP_1,B08,P10038,11,4928.11
1/26/2026,MKP_1,B19,P10000,11,1542.69
1/26/2026,MKP_1,B07,P10111,5,3667.26
1/26/2026,MKP_1,B05,P10162,5,891.24
1/26/2026,MKP_1,B07,P10001,18,3066.1
1/26/2026,MKP_1,B10,P10000,11,965.82
1/26/2026,MKP_1,B15,P10625,8,4025.39
1/26/2026,MKP_1,B04,P10014,0,0
1/26/2026,MKP_1,B16,P10007,0,0
1/26/2026,MKP_1,B01,P10001,8,1428.17
1/26/2026,MKP_1,B20,P10000,15,2268.61
1/26/2026,MKP_1,B07,P10098,15,1514.9
1/26/2026,MKP_1,B06,P10007,0,0
1/26/2026,MKP_1,B04,P10001,5,565.25
1/26/2026,MKP_1,B12,P10372,4,3205.35
1/26/2026,MKP_1,B08,P10001,11,2432.62
1/26/2026,MKP_1,B10,P10461,4,6332.17
1/26/2026,MKP_1,B04,P10011,4,7743.63
1/26/2026,MKP_1,B16,P10002,14,1729.84
1/26/2026,MKP_1,B19,P10040,6,2429.67
1/26/2026,MKP_1,B16,P10021,14,1818.49
1/26/2026,MKP_1,B09,P10001,15,1535.19
1/26/2026,MKP_1,B18,P10011,4,8788.29
1/26/2026,MKP_1,B19,P10003,10,1967.09
1/26/2026,MKP_1,B20,P10004,7,6398.73
1/26/2026,MKP_1,B07,P10000,16,2452.98
1/26/2026,MKP_1,B14,P10002,11,1785.33
1/26/2026,MKP_1,B06,P10076,12,1635.89
1/26/2026,MKP_1,B10,P10001,6,1454.27
1/26/2026,MKP_1,B19,P10431,4,1786.07
1/26/2026,MKP_1,B05,P10000,6,553.1
1/26/2026,MKP_1,B07,P10000,6,548.75
1/26/2026,MKP_1,B17,P10006,0,0
1/26/2026,MKP_1,B05,P10075,9,5862.56
1/26/2026,MKP_1,B20,P10000,0,0
1/26/2026,MKP_1,B06,P10006,8,1647.53
1/26/2026,MKP_1,B02,P10231,5,837.88
1/26/2026,MKP_1,B09,P10007,9,1076.78
1/26/2026,MKP_1,B13,P10069,0,0
1/26/2026,MKP_1,B14,P10000,16,3783.42
1/26/2026,MKP_1,B20,P10049,9,741.23
1/26/2026,MKP_1,B08,P10013,5,4487.4
1/26/2026,MKP_1,B16,P10014,0,0
1/26/2026,MKP_1,B17,P10000,10,2611.81
1/26/2026,MKP_1,B07,P10057,10,6048.11
1/26/2026,MKP_1,B07,P10004,8,6046.19
1/26/2026,MKP_1,B05,P10009,13,2353.58
1/26/2026,MKP_1,B17,P10021,25,4352.66
1/26/2026,MKP_1,B16,P10014,5,2745.43
1/26/2026,MKP_1,B17,P10115,8,792.05
1/26/2026,MKP_1,B06,P10245,3,1843.97
1/26/2026,MKP_1,B06,P10006,8,649.13
1/26/2026,MKP_1,B08,P10233,1,1047.22
1/26/2026,MKP_1,B14,P10004,11,3909.09
1/26/2026,MKP_1,B12,P10030,15,3240.57
1/26/2026,MKP_1,B02,P10005,2,371.1
1/26/2026,MKP_1,B02,P10054,4,886.23
1/26/2026,MKP_1,B15,P10015,9,1689.32
1/26/2026,MKP_1,B01,P10012,6,557.98
1/26/2026,MKP_1,B06,P10003,13,1164.7
1/26/2026,MKP_1,B03,P10021,14,3405.19
1/26/2026,MKP_1,B17,P10030,15,1345.38
1/26/2026,MKP_1,B04,P10001,14,2914.24
1/26/2026,MKP_1,B17,P10004,5,2465.37
1/26/2026,MKP_1,B18,P10006,15,2243.3
1/26/2026,MKP_1,B15,P10000,6,600.97
1/26/2026,MKP_1,B06,P10001,17,3817.91
1/26/2026,MKP_1,B08,P10058,0,0
1/26/2026,MKP_1,B18,P10061,8,1297.52
1/26/2026,MKP_1,B10,P10000,13,2917.94
1/26/2026,MKP_1,B06,P10000,0,0
1/26/2026,MKP_1,B13,P10011,0,0
1/26/2026,MKP_1,B09,P10002,21,3032.19
1/26/2026,MKP_1,B03,P10006,12,880.8
1/26/2026,MKP_1,B11,P10003,12,1960.14
1/26/2026,MKP_1,B18,P10001,21,5451.53
1/26/2026,MKP_1,B09,P10001,8,1669.65
1/26/2026,MKP_1,B08,P10011,6,9982.1
1/26/2026,MKP_1,B07,P10000,12,1524.76
1/26/2026,MKP_1,B14,P10178,20,5955.25
1/26/2026,MKP_1,B18,P10166,8,1455.14
1/26/2026,MKP_1,B18,P10205,3,4927.93
1/26/2026,MKP_1,B03,P10004,2,1348.21
1/26/2026,MKP_1,B04,P10005,14,1365.92
1/26/2026,MKP_1,B13,P10000,18,4089.53
1/26/2026,MKP_1,B18,P10269,13,2644.03
1/26/2026,MKP_1,B01,P10235,7,14806
1/26/2026,MKP_1,B08,P10115,0,0
1/26/2026,MKP_1,B10,P10001,11,1654.94
1/26/2026,MKP_1,B11,P10018,2,1803.2
1/26/2026,MKP_1,B10,P10001,7,845.21
1/26/2026,MKP_1,B09,P10281,5,3829.94
1/26/2026,MKP_1,B11,P10004,7,4460.54
1/26/2026,MKP_1,B12,P10160,0,0
1/26/2026,MKP_1,B20,P10000,18,2798.21
1/26/2026,MKP_1,B05,P10000,12,3271.25
1/26/2026,MKP_1,B07,P10658,19,4351.12
1/26/2026,MKP_1,B12,P10000,15,1767.59
1/26/2026,MKP_1,B15,P10007,9,1494.79
1/26/2026,MKP_1,B18,P10002,14,2968.62
1/26/2026,MKP_1,B07,P10004,6,2329.18
1/26/2026,MKP_1,B18,P10003,6,873.09
1/26/2026,MKP_1,B19,P10000,13,2860.8
1/26/2026,MKP_1,B15,P10000,10,1809.56
1/26/2026,MKP_1,B15,P10005,12,3043.91
1/26/2026,MKP_1,B14,P10004,3,1965.02
1/26/2026,MKP_1,B03,P10003,10,1859.64
1/26/2026,MKP_1,B08,P10076,11,2831.06
1/26/2026,MKP_1,B06,P10007,7,1025.45
1/26/2026,MKP_1,B13,P10003,14,2812.74
1/26/2026,MKP_1,B17,P10003,9,978.94
1/26/2026,MKP_1,B14,P10018,9,3835.91
1/26/2026,MKP_1,B17,P10001,0,0
1/26/2026,MKP_1,B13,P10015,18,3926.4
1/26/2026,MKP_1,B17,P10007,0,0
1/26/2026,MKP_1,B14,P10000,5,417.45
1/26/2026,MKP_1,B20,P10014,6,2725.5
1/26/2026,MKP_1,B12,P10238,14,3217.84
1/26/2026,MKP_1,B10,P10000,9,1258.68
1/26/2026,MKP_1,B18,P10035,15,1380.36
1/26/2026,MKP_1,B20,P10006,11,1671.6
1/26/2026,MKP_1,B13,P10013,5,2718.46
1/26/2026,MKP_1,B04,P10000,11,930.31
1/26/2026,MKP_1,B02,P10007,7,1643.88
1/26/2026,MKP_1,B12,P10004,6,4533.82
1/26/2026,MKP_1,B12,P10001,9,1790.51
1/26/2026,MKP_1,B14,P10010,11,1099.72
1/26/2026,MKP_1,B05,P10001,0,0
1/26/2026,MKP_1,B12,P10002,11,1868.49
1/26/2026,MKP_1,B14,P10002,8,1500.27
1/26/2026,MKP_1,B08,P10024,5,933.87
1/26/2026,MKP_1,B06,P10000,7,1547.23
1/26/2026,MKP_1,B03,P10006,8,1128.32
1/26/2026,MKP_1,B10,P10012,8,1684.99
1/26/2026,MKP_1,B10,P10036,17,4211.84
1/26/2026,MKP_1,B05,P10012,13,2925.67
1/26/2026,MKP_1,B10,P10000,11,1966.39
1/26/2026,MKP_1,B17,P10001,10,2281.7
1/26/2026,MKP_1,B04,P10000,19,4502.12
1/26/2026,MKP_1,B04,P10000,15,1793.27
1/26/2026,MKP_1,B17,P10002,18,2036.1
1/26/2026,MKP_1,B05,P10308,11,1717.3
1/26/2026,MKP_1,B14,P10010,17,3397.1
1/26/2026,MKP_1,B14,P10078,0,0
1/26/2026,MKP_1,B05,P10145,12,2132.24
1/26/2026,MKP_1,B13,P10014,7,6397.21
1/26/2026,MKP_1,B02,P10078,4,6563.44
1/26/2026,MKP_1,B20,P10013,7,4622.45
1/26/2026,MKP_1,B20,P10000,0,0
1/26/2026,MKP_1,B05,P10062,10,1156.99
1/26/2026,MKP_1,B04,P10022,8,3607.11
1/26/2026,MKP_1,B03,P10000,15,3635.53
1/26/2026,MKP_1,B19,P10018,14,9871.73
1/26/2026,MKP_1,B08,P10004,12,4995.68
1/26/2026,MKP_1,B03,P10000,19,2677.45
1/26/2026,MKP_1,B01,P10030,21,4148.9
1/26/2026,MKP_1,B20,P10000,14,1985.14
1/26/2026,MKP_1,B09,P10011,4,6225.46
1/26/2026,MKP_1,B05,P10077,8,2812.94
1/26/2026,MKP_1,B03,P10003,11,2021.59
1/26/2026,MKP_1,B05,P10027,12,2389.3
1/26/2026,MKP_1,B15,P10002,15,3729.27
1/26/2026,MKP_1,B04,P10003,14,3316.32
1/26/2026,MKP_1,B03,P10023,14,9894.9
1/26/2026,MKP_1,B06,P10090,16,15306.28
1/26/2026,MKP_1,B14,P10000,20,3990.49
1/26/2026,MKP_1,B08,P10024,15,2204.71
1/26/2026,MKP_1,B13,P10031,13,1264.41
1/26/2026,MKP_1,B10,P10002,0,0
1/26/2026,MKP_1,B11,P10273,5,4568.41
1/26/2026,MKP_1,B08,P10004,6,4893.93
1/26/2026,MKP_1,B03,P10000,0,0
1/26/2026,MKP_1,B08,P10000,12,2446.53
1/26/2026,MKP_1,B13,P10319,11,6110.56
1/26/2026,MKP_1,B09,P10003,14,3150.72
1/26/2026,MKP_1,B20,P10067,6,5824.55
1/26/2026,MKP_1,B14,P10000,11,1118.14
1/26/2026,MKP_1,B15,P10003,5,914.34
1/26/2026,MKP_1,B11,P10005,15,1890.01
1/26/2026,MKP_1,B13,P10001,7,1721.27
1/26/2026,MKP_1,B01,P10023,13,11922.71
1/26/2026,MKP_1,B01,P10003,9,966.38
1/26/2026,MKP_1,B08,P10000,10,2586.11
1/26/2026,MKP_1,B19,P10026,1,1825.34
1/26/2026,MKP_1,B19,P10001,17,4272.83
1/26/2026,MKP_1,B01,P10032,8,688.89
1/26/2026,MKP_1,B03,P10000,21,3731.91
1/26/2026,MKP_1,B11,P10031,17,1648.76
1/26/2026,MKP_1,B14,P10000,10,2010.86
1/26/2026,MKP_1,B20,P10000,13,1910.44
1/26/2026,MKP_1,B20,P10012,14,3305.99
1/26/2026,MKP_1,B19,P10000,19,2438.11
1/26/2026,MKP_1,B10,P10061,17,4089
1/26/2026,MKP_1,B07,P10000,14,3227.72
1/26/2026,MKP_1,B07,P10001,17,1898.89
1/26/2026,MKP_1,B06,P10031,13,2894.73
1/26/2026,MKP_1,B08,P10003,6,543.47
1/26/2026,MKP_1,B20,P10002,0,0
1/26/2026,MKP_1,B15,P10252,10,4814.97
1/26/2026,MKP_1,B20,P10186,8,1817.38
1/26/2026,MKP_1,B15,P10010,10,1844.87
1/26/2026,MKP_1,B14,P10002,8,1323.43
1/26/2026,MKP_1,B18,P10001,20,2344.06
1/26/2026,MKP_1,B05,P10031,14,1437.6
1/26/2026,MKP_1,B10,P10335,0,0
1/26/2026,MKP_1,B18,P10074,18,2766.7
1/26/2026,MKP_1,B13,P10003,11,2571.5
1/26/2026,MKP_1,B07,P10001,11,1847.36
1/26/2026,MKP_1,B03,P10133,5,671.62
1/26/2026,MKP_1,B16,P10001,8,1778.13
1/26/2026,MKP_1,B20,P10250,3,1223.5
1/26/2026,MKP_1,B17,P10014,8,6584.56
1/26/2026,MKP_1,B14,P10002,6,641.73
1/26/2026,MKP_1,B02,P10000,11,1073.57
1/26/2026,MKP_1,B18,P10000,22,6234.95
1/26/2026,MKP_1,B16,P10037,4,900.56
1/26/2026,MKP_1,B04,P10000,11,1959.28
1/26/2026,MKP_1,B08,P10000,12,2443.56
1/26/2026,MKP_1,B13,P10010,12,1294.26
1/26/2026,MKP_1,B17,P10000,0,0
1/26/2026,MKP_1,B14,P10338,20,2515.99
1/26/2026,MKP_1,B03,P10011,6,12706.7
1/26/2026,MKP_1,B20,P10001,12,1805.37
1/26/2026,MKP_1,B10,P10304,0,0
1/26/2026,MKP_1,B09,P10006,12,3239.23
1/26/2026,MKP_1,B17,P10066,11,2043.74
1/26/2026,MKP_1,B16,P10000,8,1479.19
1/26/2026,MKP_1,B03,P10003,3,298.12
1/26/2026,MKP_1,B03,P10000,13,1813.92
1/26/2026,MKP_1,B06,P10005,6,1308.51
1/26/2026,MKP_1,B03,P10000,3,706.37
1/26/2026,MKP_1,B08,P10002,12,2314.39
1/26/2026,MKP_1,B06,P10092,7,2889.58
1/26/2026,MKP_1,B09,P10001,0,0
1/26/2026,MKP_1,B05,P10000,16,4015.78
1/26/2026,MKP_1,B10,P10001,0,0
1/26/2026,MKP_1,B20,P10029,3,1421.79
1/26/2026,MKP_1,B17,P10124,3,1109.02
1/26/2026,MKP_1,B04,P10004,5,4426.62
1/26/2026,MKP_1,B07,P10237,0,0
1/26/2026,MKP_1,B05,P10046,4,638.47
1/26/2026,MKP_1,B18,P10004,12,7151.83
1/26/2026,MKP_1,B09,P10492,6,5329.96
1/26/2026,MKP_1,B12,P10000,17,4947.99
1/26/2026,MKP_1,B13,P10004,6,2279.69
1/26/2026,MKP_1,B14,P10011,4,6222.55
1/26/2026,MKP_1,B04,P10007,8,1661.48
1/26/2026,MKP_1,B08,P10001,4,818.81
1/26/2026,MKP_1,B11,P10007,12,1590.11
1/26/2026,MKP_1,B04,P10005,13,1383.56
1/26/2026,MKP_1,B11,P10035,15,3263.98
1/26/2026,MKP_1,B11,P10017,4,3340.17
1/26/2026,MKP_1,B03,P10032,12,2138.32
1/26/2026,MKP_1,B19,P10004,7,5752.32
1/26/2026,MKP_1,B16,P10056,19,2325.99
1/26/2026,MKP_1,B14,P10096,10,1528.13
1/26/2026,MKP_1,B13,P10180,6,14540.12
1/26/2026,MKP_1,B20,P10005,12,2005.45
1/26/2026,MKP_1,B20,P10057,6,6019.44
1/26/2026,MKP_1,B03,P10033,3,4053.25
1/26/2026,MKP_1,B20,P10003,22,1963.89
1/26/2026,MKP_1,B04,P10027,9,1935.42
1/26/2026,MKP_1,B18,P10414,15,2894.96
1/26/2026,MKP_1,B18,P10001,18,3522.74
1/26/2026,MKP_1,B08,P10007,3,840.78
1/26/2026,MKP_1,B17,P10000,12,1097.15
1/26/2026,MKP_1,B17,P10003,7,1274.09
1/26/2026,MKP_1,B05,P10004,3,2430.13
1/26/2026,MKP_1,B18,P10015,3,596.44
1/26/2026,MKP_1,B08,P10017,8,7582.15
1/26/2026,MKP_1,B12,P10002,6,1035.27
1/26/2026,MKP_1,B10,P10001,12,2547.01
1/26/2026,MKP_1,B16,P10006,13,2686.42
1/26/2026,MKP_1,B12,P10000,8,1135.99
1/26/2026,MKP_1,B18,P10000,16,2747.8
1/26/2026,MKP_1,B11,P10019,9,859.57
1/26/2026,MKP_1,B08,P10255,0,0
1/26/2026,MKP_1,B18,P10417,4,1915.07
1/26/2026,MKP_1,B09,P10038,8,6151.27
1/26/2026,MKP_1,B09,P10000,12,2738.66
1/26/2026,MKP_1,B10,P10003,13,3120.96
1/26/2026,MKP_1,B04,P10000,13,2664.52
1/26/2026,MKP_1,B02,P10008,23,3800.43
1/26/2026,MKP_1,B10,P10000,10,758.2
1/26/2026,MKP_1,B15,P10005,0,0
1/26/2026,MKP_1,B15,P10007,15,1841.21
1/26/2026,MKP_1,B14,P10000,9,1227.5
1/26/2026,MKP_1,B20,P10007,12,1136.19
1/26/2026,MKP_1,B09,P10007,14,1522.17
1/26/2026,MKP_1,B16,P10000,13,3011.79
1/26/2026,MKP_1,B16,P10001,0,0
1/26/2026,MKP_1,B02,P10062,13,2238.79
1/26/2026,MKP_1,B07,P10000,14,1959.19
1/26/2026,MKP_1,B11,P10041,0,0
1/26/2026,MKP_1,B01,P10001,11,2151.2
1/26/2026,MKP_1,B01,P10010,13,3222.29
1/26/2026,MKP_1,B09,P10001,3,392.72
1/26/2026,MKP_1,B08,P10203,6,2023.98
1/26/2026,MKP_1,B19,P10019,16,2946.58
1/26/2026,MKP_1,B07,P10074,20,4077.03
1/26/2026,MKP_1,B18,P10008,10,1947.59
1/26/2026,MKP_1,B03,P10010,11,1219.68
1/26/2026,MKP_1,B01,P10000,6,798.84
1/26/2026,MKP_1,B13,P10051,7,3726.84
1/26/2026,MKP_1,B02,P10041,6,2254.22
1/26/2026,MKP_1,B17,P10019,11,1852.4
1/26/2026,MKP_1,B06,P10000,8,1413.81
1/26/2026,MKP_1,B04,P10000,14,3444.53
1/26/2026,MKP_1,B03,P10100,6,2054.7
1/26/2026,MKP_1,B08,P10004,8,3261.64
1/26/2026,MKP_1,B11,P10001,11,2739.17
1/26/2026,MKP_1,B06,P10000,13,1534.01
1/26/2026,MKP_1,B03,P10026,4,6184.78
1/26/2026,MKP_1,B17,P10000,1,103.13
1/26/2026,MKP_1,B18,P10001,0,0
1/26/2026,MKP_1,B18,P10000,13,1833.6
1/26/2026,MKP_1,B11,P10000,16,2775.77
1/26/2026,MKP_1,B11,P10642,6,5404.86
1/26/2026,MKP_1,B19,P10099,6,2827.9
1/26/2026,MKP_1,B17,P10009,0,0
1/26/2026,MKP_1,B03,P10191,0,0
1/26/2026,MKP_1,B06,P10030,7,876.65
1/26/2026,MKP_1,B19,P10004,5,1524.23
1/26/2026,MKP_1,B15,P10001,7,1435.14
1/26/2026,MKP_1,B20,P10000,11,1928.07
1/26/2026,MKP_1,B19,P10001,25,6737.99
1/26/2026,MKP_1,B03,P10000,17,1747.57
